x,y
14.060,48.577
14.073,48.576
14.087,48.576
14.100,48.575
14.114,48.575
14.127,48.574
14.141,48.574
14.154,48.573
14.168,48.573
14.181,48.572
14.195,48.572
14.208,48.571
14.222,48.571
14.236,48.570
14.249,48.570
14.263,48.569
14.276,48.569
14.290,48.568
14.303,48.568
14.317,48.567
14.330,48.566
14.344,48.566
14.357,48.565
14.371,48.565
14.384,48.564
14.398,48.564
14.411,48.563
14.425,48.563
14.438,48.562
14.452,48.562
14.465,48.561
14.479,48.561
14.492,48.560
14.506,48.559
14.520,48.559
14.533,48.558
14.547,48.558
14.560,48.557
14.574,48.557
14.587,48.556
14.601,48.556
14.614,48.555
14.628,48.554
14.641,48.554
14.655,48.553
14.668,48.553
14.682,48.552
14.695,48.552
14.709,48.551
14.722,48.550
14.736,48.550
14.749,48.549
14.763,48.549
14.776,48.548
14.790,48.548
14.803,48.547
14.817,48.546
14.830,48.546
14.844,48.545
14.857,48.545
14.871,48.544
14.884,48.543
14.898,48.543
14.912,48.542
14.925,48.542
14.939,48.541
14.952,48.540
14.966,48.540
14.979,48.539
14.993,48.539
15.006,48.538
15.020,48.537
15.033,48.537
15.047,48.536
15.060,48.536
15.074,48.535
15.087,48.534
15.101,48.534
15.114,48.533
15.128,48.532
15.141,48.532
15.155,48.531
15.168,48.531
15.182,48.530
15.195,48.529
15.209,48.529
15.222,48.528
15.236,48.527
15.249,48.527
15.263,48.526
15.276,48.525
15.290,48.525
15.303,48.524
15.317,48.524
15.330,48.523
15.344,48.522
15.357,48.522
15.371,48.521
15.384,48.520
15.398,48.520
15.411,48.519
15.425,48.518
15.438,48.518
15.452,48.517
15.465,48.516
15.479,48.516
15.492,48.515
15.506,48.514
15.519,48.514
15.533,48.513
15.546,48.512
15.560,48.512
15.573,48.511
15.587,48.510
15.600,48.510
15.614,48.509
15.627,48.508
15.641,48.508
15.654,48.507
15.668,48.506
15.681,48.505
15.695,48.505
15.708,48.504
15.722,48.503
15.735,48.503
15.749,48.502
15.762,48.501
15.776,48.501
15.789,48.500
15.803,48.499
15.816,48.498
15.830,48.498
15.843,48.497
15.857,48.496
15.870,48.496
15.884,48.495
15.897,48.494
15.911,48.493
15.924,48.493
15.938,48.492
15.951,48.491
15.965,48.491
15.978,48.490
15.992,48.489
16.005,48.488
16.019,48.488
16.032,48.487
16.046,48.486
16.059,48.485
16.072,48.485
16.086,48.484
16.099,48.483
16.113,48.482
16.126,48.482
16.140,48.481
16.153,48.480
16.167,48.479
16.180,48.479
16.194,48.478
16.207,48.477
16.221,48.476
16.234,48.476
16.248,48.475
16.261,48.474
16.275,48.473
16.288,48.473
16.302,48.472
16.315,48.471
16.329,48.470
16.342,48.470
16.356,48.469
16.369,48.468
16.383,48.467
16.396,48.466
16.409,48.466
16.423,48.465
16.436,48.464
16.450,48.463
16.463,48.463
16.477,48.462
16.490,48.461
16.504,48.460
16.517,48.459
16.531,48.459
16.544,48.458
16.558,48.457
16.571,48.456
16.585,48.455
16.598,48.455
16.612,48.454
16.625,48.453
16.639,48.452
16.652,48.451
16.665,48.451
16.679,48.450
16.692,48.449
16.706,48.448
16.719,48.447
16.733,48.446
16.746,48.446
16.760,48.445
16.773,48.444
16.787,48.443
16.800,48.442
16.814,48.442
16.827,48.441
16.841,48.440
16.854,48.439
13.803,48.595
13.817,48.594
13.830,48.594
13.844,48.593
13.857,48.593
13.871,48.592
13.884,48.592
13.898,48.591
13.911,48.591
13.925,48.591
13.939,48.590
13.952,48.590
13.966,48.589
13.979,48.589
13.993,48.588
14.006,48.588
14.020,48.587
14.033,48.587
14.047,48.586
14.060,48.586
14.074,48.585
14.087,48.585
14.101,48.584
14.114,48.584
14.128,48.583
14.142,48.583
14.155,48.582
14.169,48.582
14.182,48.581
14.196,48.581
14.209,48.580
14.223,48.580
14.236,48.579
14.250,48.579
14.263,48.578
14.277,48.578
14.290,48.577
14.358,48.574
14.372,48.574
14.385,48.573
14.399,48.573
14.412,48.572
14.426,48.572
14.439,48.571
14.453,48.571
14.466,48.570
14.480,48.570
14.493,48.569
14.507,48.568
14.520,48.568
14.534,48.567
14.547,48.567
14.561,48.566
14.574,48.566
14.588,48.565
14.601,48.565
14.615,48.564
14.629,48.563
14.642,48.563
14.656,48.562
14.669,48.562
14.683,48.561
14.696,48.561
14.710,48.560
14.723,48.559
14.737,48.559
14.750,48.558
14.764,48.558
14.777,48.557
14.791,48.557
14.804,48.556
14.818,48.555
14.831,48.555
14.845,48.554
14.858,48.554
14.872,48.553
14.885,48.552
14.899,48.552
14.912,48.551
14.926,48.551
14.939,48.550
14.953,48.549
14.966,48.549
14.980,48.548
14.993,48.548
15.007,48.547
15.021,48.546
15.034,48.546
15.048,48.545
15.061,48.545
15.075,48.544
15.088,48.543
15.102,48.543
15.115,48.542
15.129,48.541
15.142,48.541
15.156,48.540
15.169,48.540
15.183,48.539
15.196,48.538
15.210,48.538
15.223,48.537
15.237,48.536
15.250,48.536
15.264,48.535
15.277,48.534
15.291,48.534
15.304,48.533
15.318,48.533
15.331,48.532
15.345,48.531
15.358,48.531
15.372,48.530
15.385,48.529
15.399,48.529
15.412,48.528
15.426,48.527
15.439,48.527
15.453,48.526
15.466,48.525
15.480,48.525
15.493,48.524
15.507,48.523
15.520,48.523
15.534,48.522
15.547,48.521
15.561,48.521
15.574,48.520
15.588,48.519
15.601,48.519
15.615,48.518
15.628,48.517
15.642,48.516
15.655,48.516
15.669,48.515
15.682,48.514
15.696,48.514
15.709,48.513
15.723,48.512
15.736,48.512
15.750,48.511
15.763,48.510
15.777,48.510
15.790,48.509
15.804,48.508
15.817,48.507
15.831,48.507
15.844,48.506
15.858,48.505
15.871,48.505
15.885,48.504
15.898,48.503
15.912,48.502
15.925,48.502
15.939,48.501
15.952,48.500
15.966,48.500
15.979,48.499
15.993,48.498
16.006,48.497
16.020,48.497
16.033,48.496
16.047,48.495
16.060,48.494
16.074,48.494
16.087,48.493
16.101,48.492
16.114,48.491
16.128,48.491
16.141,48.490
16.154,48.489
16.168,48.488
16.181,48.488
16.195,48.487
16.208,48.486
16.222,48.485
16.235,48.485
16.249,48.484
16.262,48.483
16.276,48.482
16.289,48.482
16.303,48.481
16.316,48.480
16.330,48.479
16.343,48.479
16.357,48.478
16.370,48.477
16.384,48.476
16.397,48.475
16.411,48.475
16.424,48.474
16.438,48.473
16.451,48.472
16.465,48.471
16.478,48.471
16.492,48.470
16.505,48.469
16.518,48.468
16.532,48.468
16.545,48.467
16.559,48.466
16.572,48.465
16.586,48.464
16.599,48.464
16.613,48.463
16.626,48.462
16.640,48.461
16.653,48.460
16.667,48.459
16.680,48.459
16.694,48.458
16.707,48.457
16.721,48.456
16.734,48.455
16.747,48.455
16.761,48.454
16.774,48.453
16.788,48.452
16.801,48.451
16.815,48.450
16.828,48.450
16.842,48.449
16.855,48.448
16.869,48.447
13.804,48.604
13.817,48.603
13.831,48.603
13.844,48.602
13.858,48.602
13.872,48.601
13.885,48.601
13.899,48.600
13.912,48.600
13.926,48.600
13.939,48.599
13.953,48.599
13.966,48.598
13.980,48.598
13.993,48.597
14.007,48.597
14.020,48.596
14.034,48.596
14.048,48.595
14.061,48.595
14.075,48.594
14.088,48.594
14.102,48.593
14.115,48.593
14.129,48.592
14.142,48.592
14.156,48.591
14.169,48.591
14.183,48.590
14.196,48.590
14.210,48.589
14.223,48.589
14.237,48.588
14.264,48.587
14.278,48.587
14.386,48.582
14.399,48.582
14.413,48.581
14.426,48.581
14.440,48.580
14.453,48.580
14.467,48.579
14.481,48.579
14.494,48.578
14.508,48.577
14.521,48.577
14.535,48.576
14.548,48.576
14.562,48.575
14.575,48.575
14.589,48.574
14.602,48.574
14.616,48.573
14.629,48.572
14.643,48.572
14.656,48.571
14.670,48.571
14.683,48.570
14.697,48.570
14.710,48.569
14.724,48.568
14.738,48.568
14.751,48.567
14.765,48.567
14.778,48.566
14.792,48.566
14.805,48.565
14.819,48.564
14.832,48.564
14.846,48.563
14.859,48.563
14.873,48.562
14.886,48.561
14.900,48.561
14.913,48.560
14.927,48.560
14.940,48.559
14.954,48.558
14.967,48.558
14.981,48.557
14.994,48.557
15.008,48.556
15.021,48.555
15.035,48.555
15.048,48.554
15.062,48.554
15.075,48.553
15.089,48.552
15.103,48.552
15.116,48.551
15.130,48.550
15.143,48.550
15.157,48.549
15.170,48.549
15.184,48.548
15.197,48.547
15.211,48.547
15.224,48.546
15.238,48.545
15.251,48.545
15.265,48.544
15.278,48.543
15.292,48.543
15.305,48.542
15.319,48.541
15.332,48.541
15.346,48.540
15.359,48.540
15.373,48.539
15.386,48.538
15.400,48.538
15.413,48.537
15.427,48.536
15.440,48.536
15.454,48.535
15.467,48.534
15.481,48.534
15.494,48.533
15.508,48.532
15.521,48.532
15.535,48.531
15.548,48.530
15.562,48.530
15.575,48.529
15.589,48.528
15.602,48.528
15.616,48.527
15.629,48.526
15.643,48.525
15.656,48.525
15.670,48.524
15.683,48.523
15.697,48.523
15.710,48.522
15.724,48.521
15.737,48.521
15.751,48.520
15.764,48.519
15.778,48.518
15.791,48.518
15.805,48.517
15.818,48.516
15.832,48.516
15.845,48.515
15.859,48.514
15.872,48.514
15.886,48.513
15.899,48.512
15.913,48.511
15.926,48.511
15.940,48.510
15.953,48.509
15.967,48.508
15.980,48.508
15.994,48.507
16.007,48.506
16.021,48.506
16.034,48.505
16.048,48.504
16.061,48.503
16.075,48.503
16.088,48.502
16.102,48.501
16.115,48.500
16.129,48.500
16.142,48.499
16.156,48.498
16.169,48.497
16.183,48.497
16.196,48.496
16.210,48.495
16.223,48.494
16.237,48.494
16.250,48.493
16.263,48.492
16.277,48.491
16.290,48.491
16.304,48.490
16.317,48.489
16.331,48.488
16.344,48.487
16.358,48.487
16.371,48.486
16.385,48.485
16.398,48.484
16.412,48.484
16.425,48.483
16.439,48.482
16.452,48.481
16.466,48.480
16.479,48.480
16.493,48.479
16.506,48.478
16.520,48.477
16.533,48.476
16.547,48.476
16.560,48.475
16.574,48.474
16.587,48.473
16.600,48.472
16.614,48.472
16.627,48.471
16.641,48.470
16.654,48.469
16.668,48.468
16.681,48.468
16.695,48.467
16.708,48.466
16.722,48.465
16.735,48.464
16.749,48.464
16.762,48.463
16.776,48.462
16.789,48.461
16.803,48.460
16.816,48.459
16.829,48.459
16.843,48.458
16.856,48.457
16.870,48.456
13.805,48.613
13.818,48.612
13.832,48.612
13.845,48.611
13.859,48.611
13.872,48.610
13.886,48.610
13.899,48.609
13.913,48.609
13.926,48.609
13.940,48.608
13.954,48.608
13.967,48.607
13.981,48.607
13.994,48.606
14.008,48.606
14.021,48.605
14.035,48.605
14.048,48.604
14.062,48.604
14.075,48.603
14.089,48.603
14.102,48.602
14.130,48.601
14.143,48.601
14.157,48.600
14.184,48.599
14.387,48.591
14.400,48.591
14.414,48.590
14.427,48.590
14.441,48.589
14.454,48.589
14.468,48.588
14.481,48.587
14.495,48.587
14.508,48.586
14.522,48.586
14.535,48.585
14.549,48.585
14.563,48.584
14.576,48.584
14.590,48.583
14.603,48.583
14.617,48.582
14.630,48.581
14.644,48.581
14.657,48.580
14.671,48.580
14.684,48.579
14.698,48.579
14.711,48.578
14.725,48.577
14.738,48.577
14.752,48.576
14.765,48.576
14.779,48.575
14.792,48.574
14.806,48.574
14.820,48.573
14.833,48.573
14.847,48.572
14.860,48.572
14.874,48.571
14.887,48.570
14.901,48.570
14.914,48.569
14.928,48.569
14.941,48.568
14.955,48.567
14.968,48.567
14.982,48.566
14.995,48.566
15.009,48.565
15.022,48.564
15.036,48.564
15.049,48.563
15.063,48.562
15.076,48.562
15.090,48.561
15.103,48.561
15.117,48.560
15.130,48.559
15.144,48.559
15.157,48.558
15.171,48.557
15.185,48.557
15.198,48.556
15.212,48.556
15.225,48.555
15.239,48.554
15.252,48.554
15.266,48.553
15.279,48.552
15.293,48.552
15.306,48.551
15.320,48.550
15.333,48.550
15.347,48.549
15.360,48.549
15.374,48.548
15.387,48.547
15.401,48.547
15.414,48.546
15.428,48.545
15.441,48.545
15.455,48.544
15.468,48.543
15.482,48.543
15.495,48.542
15.509,48.541
15.522,48.541
15.536,48.540
15.549,48.539
15.563,48.539
15.576,48.538
15.590,48.537
15.603,48.536
15.617,48.536
15.630,48.535
15.644,48.534
15.657,48.534
15.671,48.533
15.684,48.532
15.698,48.532
15.711,48.531
15.725,48.530
15.738,48.530
15.752,48.529
15.765,48.528
15.779,48.527
15.792,48.527
15.806,48.526
15.819,48.525
15.833,48.525
15.846,48.524
15.860,48.523
15.873,48.522
15.887,48.522
15.900,48.521
15.914,48.520
15.927,48.520
15.941,48.519
15.954,48.518
15.968,48.517
15.981,48.517
15.995,48.516
16.008,48.515
16.022,48.515
16.035,48.514
16.049,48.513
16.062,48.512
16.076,48.512
16.089,48.511
16.103,48.510
16.116,48.509
16.130,48.509
16.143,48.508
16.157,48.507
16.170,48.506
16.184,48.506
16.197,48.505
16.211,48.504
16.224,48.503
16.238,48.503
16.251,48.502
16.265,48.501
16.278,48.500
16.292,48.500
16.305,48.499
16.319,48.498
16.332,48.497
16.346,48.496
16.359,48.496
16.372,48.495
16.386,48.494
16.399,48.493
16.413,48.493
16.426,48.492
16.440,48.491
16.453,48.490
16.467,48.489
16.480,48.489
16.494,48.488
16.507,48.487
16.521,48.486
16.534,48.485
16.548,48.485
16.561,48.484
16.575,48.483
16.588,48.482
16.602,48.481
16.615,48.481
16.629,48.480
16.642,48.479
16.656,48.478
16.669,48.477
16.683,48.477
16.696,48.476
16.709,48.475
16.723,48.474
16.736,48.473
16.750,48.473
16.763,48.472
16.777,48.471
16.790,48.470
16.804,48.469
16.817,48.468
16.831,48.468
16.844,48.467
16.858,48.466
16.871,48.465
13.819,48.621
13.832,48.621
13.846,48.620
13.859,48.620
13.873,48.619
13.887,48.619
13.900,48.618
13.914,48.618
13.927,48.617
13.941,48.617
13.954,48.617
13.968,48.616
13.981,48.616
13.995,48.615
14.008,48.615
14.022,48.614
14.035,48.614
14.049,48.613
14.428,48.599
14.442,48.598
14.455,48.598
14.469,48.597
14.482,48.596
14.496,48.596
14.509,48.595
14.523,48.595
14.536,48.594
14.550,48.594
14.563,48.593
14.577,48.593
14.590,48.592
14.604,48.591
14.617,48.591
14.631,48.590
14.645,48.590
14.658,48.589
14.672,48.589
14.685,48.588
14.699,48.588
14.712,48.587
14.726,48.586
14.739,48.586
14.753,48.585
14.766,48.585
14.780,48.584
14.793,48.583
14.807,48.583
14.820,48.582
14.834,48.582
14.847,48.581
14.861,48.581
14.874,48.580
14.888,48.579
14.902,48.579
14.915,48.578
14.929,48.578
14.942,48.577
14.956,48.576
14.969,48.576
14.983,48.575
14.996,48.575
15.010,48.574
15.023,48.573
15.037,48.573
15.050,48.572
15.064,48.571
15.077,48.571
15.091,48.570
15.104,48.570
15.118,48.569
15.131,48.568
15.145,48.568
15.158,48.567
15.172,48.566
15.185,48.566
15.199,48.565
15.212,48.565
15.226,48.564
15.240,48.563
15.253,48.563
15.267,48.562
15.280,48.561
15.294,48.561
15.307,48.560
15.321,48.559
15.334,48.559
15.348,48.558
15.361,48.557
15.375,48.557
15.388,48.556
15.402,48.556
15.415,48.555
15.429,48.554
15.442,48.554
15.456,48.553
15.469,48.552
15.483,48.552
15.496,48.551
15.510,48.550
15.523,48.550
15.537,48.549
15.550,48.548
15.564,48.547
15.577,48.547
15.591,48.546
15.604,48.545
15.618,48.545
15.631,48.544
15.645,48.543
15.658,48.543
15.672,48.542
15.685,48.541
15.699,48.541
15.712,48.540
15.726,48.539
15.739,48.539
15.753,48.538
15.766,48.537
15.780,48.536
15.793,48.536
15.807,48.535
15.820,48.534
15.834,48.534
15.847,48.533
15.861,48.532
15.874,48.531
15.888,48.531
15.901,48.530
15.915,48.529
15.928,48.529
15.942,48.528
15.955,48.527
15.969,48.526
15.982,48.526
15.996,48.525
16.009,48.524
16.023,48.523
16.036,48.523
16.050,48.522
16.063,48.521
16.077,48.521
16.090,48.520
16.104,48.519
16.117,48.518
16.131,48.518
16.144,48.517
16.158,48.516
16.171,48.515
16.185,48.515
16.198,48.514
16.212,48.513
16.225,48.512
16.239,48.512
16.252,48.511
16.266,48.510
16.279,48.509
16.293,48.508
16.306,48.508
16.320,48.507
16.333,48.506
16.347,48.505
16.360,48.505
16.374,48.504
16.387,48.503
16.401,48.502
16.414,48.502
16.428,48.501
16.441,48.500
16.455,48.499
16.468,48.498
16.482,48.498
16.495,48.497
16.508,48.496
16.522,48.495
16.535,48.494
16.549,48.494
16.562,48.493
16.576,48.492
16.589,48.491
16.603,48.490
16.616,48.490
16.630,48.489
16.643,48.488
16.657,48.487
16.670,48.486
16.684,48.486
16.697,48.485
16.711,48.484
16.724,48.483
16.738,48.482
16.751,48.481
16.765,48.481
16.778,48.480
16.792,48.479
16.805,48.478
16.818,48.477
16.832,48.476
16.845,48.476
16.859,48.475
16.872,48.474
16.886,48.473
13.819,48.630
13.833,48.630
13.847,48.629
13.860,48.629
13.874,48.628
13.887,48.628
13.901,48.627
13.914,48.627
13.928,48.626
13.941,48.626
13.955,48.626
13.968,48.625
13.982,48.625
13.996,48.624
14.009,48.624
14.023,48.623
14.036,48.623
14.050,48.622
14.442,48.607
14.456,48.607
14.469,48.606
14.483,48.605
14.497,48.605
14.510,48.604
14.524,48.604
14.537,48.603
14.551,48.603
14.564,48.602
14.578,48.602
14.591,48.601
14.605,48.600
14.618,48.600
14.632,48.599
14.645,48.599
14.659,48.598
14.699,48.596
14.713,48.596
14.727,48.595
14.740,48.595
14.754,48.594
14.767,48.594
14.781,48.593
14.794,48.592
14.808,48.592
14.821,48.591
14.835,48.591
14.848,48.590
14.862,48.589
14.875,48.589
14.889,48.588
14.902,48.588
14.916,48.587
14.929,48.587
14.943,48.586
14.957,48.585
14.970,48.585
14.984,48.584
14.997,48.583
15.011,48.583
15.024,48.582
15.038,48.582
15.051,48.581
15.065,48.580
15.078,48.580
15.092,48.579
15.105,48.579
15.119,48.578
15.132,48.577
15.146,48.577
15.159,48.576
15.173,48.575
15.186,48.575
15.200,48.574
15.213,48.574
15.227,48.573
15.240,48.572
15.254,48.572
15.267,48.571
15.281,48.570
15.295,48.570
15.308,48.569
15.322,48.568
15.335,48.568
15.349,48.567
15.362,48.566
15.376,48.566
15.389,48.565
15.403,48.564
15.416,48.564
15.430,48.563
15.443,48.562
15.457,48.562
15.470,48.561
15.484,48.560
15.497,48.560
15.511,48.559
15.524,48.558
15.538,48.558
15.551,48.557
15.565,48.556
15.578,48.556
15.592,48.555
15.605,48.554
15.619,48.554
15.632,48.553
15.646,48.552
15.659,48.552
15.673,48.551
15.686,48.550
15.700,48.550
15.713,48.549
15.727,48.548
15.740,48.547
15.754,48.547
15.767,48.546
15.781,48.545
15.794,48.545
15.808,48.544
15.821,48.543
15.835,48.543
15.848,48.542
15.862,48.541
15.875,48.540
15.889,48.540
15.902,48.539
15.916,48.538
15.929,48.538
15.943,48.537
15.956,48.536
15.970,48.535
15.983,48.535
15.997,48.534
16.010,48.533
16.024,48.532
16.037,48.532
16.051,48.531
16.064,48.530
16.078,48.529
16.091,48.529
16.105,48.528
16.118,48.527
16.132,48.527
16.145,48.526
16.159,48.525
16.172,48.524
16.186,48.524
16.199,48.523
16.213,48.522
16.226,48.521
16.240,48.520
16.253,48.520
16.267,48.519
16.280,48.518
16.294,48.517
16.307,48.517
16.321,48.516
16.334,48.515
16.348,48.514
16.361,48.514
16.375,48.513
16.388,48.512
16.402,48.511
16.415,48.510
16.429,48.510
16.442,48.509
16.456,48.508
16.469,48.507
16.483,48.507
16.496,48.506
16.510,48.505
16.523,48.504
16.537,48.503
16.550,48.503
16.564,48.502
16.577,48.501
16.591,48.500
16.604,48.499
16.618,48.499
16.631,48.498
16.644,48.497
16.658,48.496
16.671,48.495
16.685,48.495
16.698,48.494
16.712,48.493
16.725,48.492
16.739,48.491
16.752,48.490
16.766,48.490
16.779,48.489
16.793,48.488
16.806,48.487
16.820,48.486
16.833,48.485
16.847,48.485
16.860,48.484
16.874,48.483
16.887,48.482
16.901,48.481
13.820,48.639
13.834,48.639
13.847,48.638
13.861,48.638
13.874,48.637
13.888,48.637
13.901,48.636
13.915,48.636
13.929,48.635
13.942,48.635
13.956,48.634
13.969,48.634
13.983,48.634
13.996,48.633
14.010,48.633
14.023,48.632
14.037,48.632
14.050,48.631
14.443,48.616
14.457,48.616
14.470,48.615
14.484,48.614
14.497,48.614
14.511,48.613
14.524,48.613
14.538,48.612
14.551,48.612
14.565,48.611
14.579,48.611
14.592,48.610
14.606,48.609
14.619,48.609
14.633,48.608
14.646,48.608
14.660,48.607
14.714,48.605
14.727,48.604
14.741,48.604
14.754,48.603
14.768,48.603
14.782,48.602
14.795,48.601
14.809,48.601
14.822,48.600
14.836,48.600
14.849,48.599
14.863,48.598
14.876,48.598
14.890,48.597
14.903,48.597
14.917,48.596
14.930,48.595
14.944,48.595
14.957,48.594
14.971,48.594
14.984,48.593
14.998,48.592
15.011,48.592
15.025,48.591
15.039,48.591
15.052,48.590
15.066,48.589
15.079,48.589
15.093,48.588
15.106,48.588
15.120,48.587
15.133,48.586
15.147,48.586
15.160,48.585
15.174,48.584
15.187,48.584
15.201,48.583
15.214,48.582
15.228,48.582
15.241,48.581
15.255,48.581
15.268,48.580
15.282,48.579
15.295,48.579
15.309,48.578
15.323,48.577
15.336,48.577
15.350,48.576
15.363,48.575
15.377,48.575
15.390,48.574
15.404,48.573
15.417,48.573
15.431,48.572
15.444,48.571
15.458,48.571
15.471,48.570
15.485,48.569
15.498,48.569
15.512,48.568
15.525,48.567
15.539,48.567
15.552,48.566
15.566,48.565
15.579,48.565
15.593,48.564
15.606,48.563
15.620,48.563
15.633,48.562
15.647,48.561
15.660,48.561
15.674,48.560
15.687,48.559
15.701,48.559
15.714,48.558
15.728,48.557
15.741,48.556
15.755,48.556
15.768,48.555
15.782,48.554
15.795,48.554
15.809,48.553
15.822,48.552
15.836,48.552
15.849,48.551
15.863,48.550
15.876,48.549
15.890,48.549
15.903,48.548
15.917,48.547
15.931,48.547
15.944,48.546
15.958,48.545
15.971,48.544
15.985,48.544
15.998,48.543
16.012,48.542
16.025,48.541
16.039,48.541
16.052,48.540
16.066,48.539
16.079,48.538
16.093,48.538
16.106,48.537
16.120,48.536
16.133,48.535
16.147,48.535
16.160,48.534
16.174,48.533
16.187,48.532
16.200,48.532
16.214,48.531
16.227,48.530
16.241,48.529
16.254,48.529
16.268,48.528
16.281,48.527
16.295,48.526
16.308,48.526
16.322,48.525
16.335,48.524
16.349,48.523
16.362,48.523
16.376,48.522
16.389,48.521
16.403,48.520
16.416,48.519
16.430,48.519
16.443,48.518
16.457,48.517
16.470,48.516
16.484,48.515
16.497,48.515
16.511,48.514
16.524,48.513
16.538,48.512
16.551,48.512
16.565,48.511
16.578,48.510
16.592,48.509
16.605,48.508
16.619,48.508
16.632,48.507
16.646,48.506
16.659,48.505
16.673,48.504
16.686,48.503
16.700,48.503
16.713,48.502
16.727,48.501
16.740,48.500
16.754,48.499
16.767,48.499
16.780,48.498
16.794,48.497
16.807,48.496
16.821,48.495
16.834,48.494
16.848,48.494
16.861,48.493
16.875,48.492
16.888,48.491
16.902,48.490
16.915,48.489
13.807,48.649
13.821,48.648
13.834,48.648
